assessment_id,PM01,PM02,PM03,PM04,PM05,AUTH01,AUTH02,AUTH03,AUTH04,AUTH05,PHISH01,PHISH02,PHISH03,PHISH04,PHISH05,SOC01,SOC02,SOC03,SOC04,SOC05,password_length,has_uppercase,has_lowercase,has_number,has_symbol,common_pattern_detected,repeated_characters,estimated_entropy,password_score,strength_label,PM_category_score,AUTH_category_score,PHISH_category_score,SOC_category_score,behaviour_score,overall_risk_score,risk_probability,risk_level,is_synthetic
538,1,3,4,3,0,0,1,0,4,3,4,1,0,4,3,0,1,3,2,4,10,True,True,True,False,False,False,59.5,100.0,Strong,15.0,73.8,8.8,35.0,32.1,19.3,0.193,Low,True
539,2,0,0,0,4,0,3,0,4,1,2,3,4,4,0,4,4,0,4,4,7,True,True,False,False,False,True,27.9,31.5,Weak,87.5,91.2,66.2,100.0,85.6,78.8,0.788,High,True
540,3,3,4,1,0,0,3,0,0,1,0,2,4,0,3,2,3,2,2,0,7,False,True,False,False,False,False,32.9,44.8,Moderate,37.5,71.2,80.0,47.5,58.6,57.2,0.572,Moderate,True
541,3,2,4,1,4,0,4,0,4,1,0,3,4,0,1,4,3,1,4,4,8,True,True,True,False,False,False,47.6,94.3,Strong,56.2,96.2,91.2,90.0,81.8,51.4,0.514,Moderate,True
542,0,3,0,3,0,0,2,0,0,3,0,3,4,0,1,0,1,2,0,0,18,True,True,False,True,False,False,115.1,100.0,Strong,33.8,58.8,91.2,15.0,50.6,30.4,0.304,Low,True
543,3,1,4,3,4,0,2,4,0,4,2,2,0,4,3,3,2,3,3,4,9,True,True,False,True,False,False,57.5,100.0,Strong,50.0,40.0,27.5,63.8,44.6,26.8,0.268,Low,True
544,1,3,0,1,4,0,2,0,4,1,1,3,0,0,1,2,1,2,3,4,11,False,True,True,False,False,False,56.9,100.0,Strong,65.0,86.2,60.0,57.5,67.6,40.6,0.406,Moderate,True
545,2,4,4,3,0,0,3,0,4,0,2,1,0,0,3,3,2,1,3,4,10,False,True,True,False,False,False,51.7,96.2,Strong,17.5,95.0,36.2,73.8,52.8,33.2,0.332,Low,True
546,1,3,4,2,0,0,3,0,4,0,2,1,4,4,3,3,2,3,2,0,12,True,True,True,False,False,False,71.5,100.0,Strong,20.0,95.0,46.2,43.8,50.1,30.1,0.301,Low,True
547,4,1,0,2,4,4,3,4,0,1,2,4,4,4,2,2,3,4,1,4,5,False,True,True,False,False,False,25.8,38.0,Weak,86.2,26.2,67.5,47.5,58.8,60.1,0.601,Moderate,True
548,4,2,0,1,4,0,3,0,4,1,1,3,4,0,1,2,3,0,4,4,12,False,True,True,False,False,False,62.0,100.0,Strong,87.5,91.2,85.0,82.5,86.8,52.1,0.521,Moderate,True
549,1,3,0,3,4,0,3,0,0,1,1,2,0,0,3,1,0,3,1,0,11,False,True,True,True,False,False,67.0,100.0,Strong,55.0,71.2,48.8,16.2,49.8,29.9,0.299,Low,True
550,3,1,0,1,4,4,0,4,0,4,3,1,0,4,3,0,4,4,0,0,7,False,True,True,False,False,True,25.3,27.2,Weak,85.0,0.0,15.0,20.0,33.2,49.0,0.49,Moderate,True
551,3,1,4,2,0,4,2,4,0,0,2,1,4,0,3,1,1,3,2,4,11,False,True,True,True,False,False,67.0,100.0,Strong,40.0,25.0,61.2,41.2,41.8,25.1,0.251,Low,True
552,3,3,4,1,4,4,2,4,4,2,3,1,0,4,3,2,2,1,1,4,8,True,True,True,False,True,False,11.9,14.8,Weak,52.5,37.5,15.0,57.5,40.4,58.3,0.583,Moderate,True
553,1,4,4,1,0,0,1,4,0,1,0,1,0,0,4,3,1,2,1,4,5,False,True,True,True,False,False,30.4,50.7,Moderate,21.2,46.2,46.2,53.8,40.2,43.8,0.438,Moderate,True
554,1,4,4,3,0,4,0,4,0,4,4,1,0,4,3,2,0,4,1,4,5,True,True,True,False,False,True,20.8,24.7,Weak,11.2,0.0,8.8,32.5,12.1,37.4,0.374,Low,True
555,2,1,0,1,4,0,2,0,0,1,3,1,4,4,4,1,2,1,4,4,12,False,True,True,False,False,False,62.0,100.0,Strong,78.8,66.2,37.5,66.2,62.8,37.7,0.377,Low,True
556,4,1,4,2,4,0,3,0,4,2,2,1,4,0,3,3,3,1,3,0,8,False,True,True,False,False,False,41.4,79.0,Strong,61.2,87.5,61.2,63.8,68.3,49.4,0.494,Moderate,True
557,3,1,0,0,4,0,4,0,4,1,1,3,0,4,2,2,0,3,1,0,5,False,True,False,False,False,False,23.5,29.2,Weak,90.0,96.2,42.5,22.5,66.2,68.0,0.68,Moderate,True
558,3,0,0,1,4,4,2,4,4,3,0,3,0,0,2,2,4,0,4,4,7,True,True,False,True,False,False,44.7,74.5,Strong,88.8,33.8,63.8,87.5,68.5,51.3,0.513,Moderate,True
559,1,2,4,2,0,0,4,0,4,0,1,4,0,4,3,3,4,1,3,4,12,False,True,False,True,False,True,49.2,82.0,Strong,23.8,100.0,46.2,83.8,60.4,43.4,0.434,Moderate,True
560,3,0,0,1,4,0,4,0,4,1,1,4,4,4,0,4,3,0,2,4,7,False,True,False,False,False,False,32.9,44.8,Moderate,88.8,96.2,78.8,85.0,87.4,74.5,0.745,High,True
561,1,3,4,2,0,4,2,4,0,2,1,2,4,4,1,3,2,3,3,0,10,False,True,True,False,False,False,51.7,96.2,Strong,20.0,17.5,63.8,48.8,36.1,23.2,0.232,Low,True
562,3,2,0,1,0,4,1,0,4,1,3,2,0,4,2,1,2,2,1,0,7,False,True,False,False,True,False,8.2,0.0,Weak,66.2,51.2,23.8,31.2,44.9,66.9,0.669,Moderate,True
563,3,1,0,1,4,4,3,4,0,3,1,0,0,4,3,1,1,3,1,0,5,False,True,True,True,True,False,7.6,0.0,Weak,85.0,18.8,21.2,21.2,39.8,63.9,0.639,Moderate,True
564,3,2,0,0,4,4,3,0,4,2,2,3,4,0,2,3,2,1,4,0,9,False,True,False,False,True,True,7.4,0.0,Weak,86.2,57.5,76.2,63.8,72.1,83.3,0.833,High,True
565,3,2,0,0,0,4,1,4,0,3,2,3,4,4,3,2,1,0,2,4,9,True,True,False,False,False,False,51.3,95.5,Strong,71.2,8.8,58.8,62.5,50.8,32.3,0.323,Low,True
566,3,2,0,0,0,4,2,4,0,3,2,2,4,4,2,0,2,1,1,0,5,True,True,False,False,False,False,28.5,42.5,Moderate,71.2,13.8,55.0,30.0,44.6,49.8,0.498,Moderate,True
567,4,1,0,1,0,0,3,0,0,1,3,2,4,0,3,2,2,1,4,4,8,False,True,True,False,False,False,41.4,79.0,Strong,76.2,71.2,61.2,72.5,70.5,50.7,0.507,Moderate,True
568,4,1,0,1,4,0,3,0,0,2,1,1,4,0,3,4,4,1,2,4,8,False,True,False,True,False,False,46.9,88.2,Strong,91.2,67.5,67.5,85.0,78.1,51.6,0.516,Moderate,True
569,2,1,4,2,4,4,3,4,0,3,3,1,4,4,3,2,1,2,3,4,10,True,True,True,True,False,False,65.5,100.0,Strong,48.8,18.8,40.0,57.5,40.8,24.5,0.245,Low,True
570,1,3,4,2,4,0,3,0,4,1,0,2,4,4,0,4,2,1,4,4,14,False,True,False,False,False,False,65.8,100.0,Strong,35.0,91.2,72.5,85.0,68.4,41.0,0.41,Moderate,True
571,3,1,0,0,4,0,3,0,0,1,1,4,4,0,1,1,3,3,3,0,6,False,True,False,False,False,True,19.7,12.8,Weak,90.0,71.2,91.2,41.2,75.9,80.4,0.804,High,True
572,0,2,0,3,0,4,3,0,4,2,4,1,0,4,3,1,0,3,2,0,9,True,True,False,True,False,False,57.5,100.0,Strong,37.5,57.5,8.8,21.2,32.1,19.3,0.193,Low,True
573,2,2,0,4,4,0,2,0,4,3,2,2,0,0,3,3,1,3,1,4,11,True,True,True,False,False,False,65.5,100.0,Strong,60.0,78.8,42.5,48.8,58.1,34.9,0.349,Low,True
574,3,2,4,1,0,0,4,0,4,0,0,3,4,0,0,3,4,4,2,4,6,False,True,True,True,True,False,9.1,0.0,Weak,41.2,100.0,93.8,63.8,73.6,84.2,0.842,High,True
575,3,2,0,1,0,0,3,0,4,1,4,2,0,4,3,3,2,3,2,0,4,False,True,False,False,True,True,3.3,0.0,Weak,66.2,91.2,15.0,43.8,55.2,73.1,0.731,High,True
576,3,2,0,0,4,0,4,0,4,0,1,2,0,0,1,3,3,0,4,4,7,False,True,False,False,True,False,8.2,0.0,Weak,86.2,100.0,53.8,88.8,82.1,89.3,0.893,High,True
577,0,4,4,4,0,4,1,4,0,3,4,0,0,0,1,2,2,4,1,0,13,True,True,True,True,False,False,85.2,100.0,Strong,0.0,8.8,22.5,27.5,13.3,8.0,0.08,Low,True
578,1,4,0,3,0,4,0,4,0,4,3,1,0,4,3,2,2,3,1,0,10,True,True,True,False,False,False,59.5,100.0,Strong,36.2,0.0,15.0,32.5,21.1,12.7,0.127,Low,True
579,2,3,0,2,4,0,2,4,4,2,1,3,0,4,4,1,3,2,2,4,9,False,True,False,False,False,False,42.3,75.5,Strong,66.2,67.5,37.5,56.2,57.4,44.2,0.442,Moderate,True
580,3,2,4,1,4,0,3,4,4,1,2,2,4,4,1,2,2,3,2,4,6,True,True,True,False,False,False,35.7,59.5,Moderate,56.2,76.2,57.5,52.5,60.8,52.7,0.527,Moderate,True
581,4,0,0,0,4,0,4,0,4,1,0,4,4,0,2,4,4,2,4,4,7,False,True,True,True,False,False,42.6,71.0,Strong,100.0,96.2,95.0,90.0,95.8,69.1,0.691,Moderate,True
582,2,0,0,0,4,4,3,0,4,2,0,4,4,0,0,3,4,1,4,4,7,False,True,False,False,False,False,32.9,44.8,Moderate,87.5,57.5,100.0,88.8,83.4,72.1,0.721,High,True
583,4,0,0,1,4,4,3,0,0,2,3,2,4,4,3,2,3,1,2,4,9,False,True,False,False,True,False,10.6,2.7,Weak,95.0,37.5,46.2,67.5,62.9,76.7,0.767,High,True
584,4,0,4,1,4,0,3,0,4,2,1,4,4,0,1,4,2,1,2,0,8,False,True,False,False,False,True,26.3,38.8,Weak,70.0,87.5,91.2,60.0,77.7,71.1,0.711,High,True
585,0,2,0,2,0,4,3,0,4,1,4,1,4,4,3,2,1,4,2,0,10,True,True,False,False,True,False,14.3,13.8,Weak,42.5,61.2,33.8,27.5,42.0,59.7,0.597,Moderate,True
586,1,3,4,4,0,0,0,4,0,3,3,0,0,4,4,2,2,1,1,0,15,True,True,True,True,False,False,98.3,100.0,Strong,10.0,33.8,6.2,42.5,21.5,12.9,0.129,Low,True
587,3,1,0,0,0,0,4,4,4,1,0,4,4,0,0,3,3,2,4,0,8,True,True,False,False,False,True,31.9,53.2,Moderate,75.0,81.2,100.0,63.8,80.6,67.1,0.671,Moderate,True
588,2,2,4,3,0,0,4,0,0,1,1,3,4,0,0,4,4,1,3,4,11,True,True,False,False,False,False,62.7,100.0,Strong,25.0,76.2,87.5,90.0,66.4,39.8,0.398,Low,True
589,2,2,4,3,0,4,4,0,4,1,3,1,0,4,2,3,3,3,2,0,6,True,True,True,False,False,False,35.7,59.5,Moderate,25.0,66.2,17.5,48.8,38.2,39.1,0.391,Low,True
590,0,4,4,4,0,4,1,0,0,3,3,0,0,4,4,1,2,3,3,4,14,True,True,True,True,False,False,91.8,100.0,Strong,0.0,23.8,6.2,51.2,17.8,10.7,0.107,Low,True
591,4,2,0,1,0,0,2,0,0,3,1,3,4,0,1,3,4,0,4,4,7,False,True,False,False,False,True,23.0,18.3,Weak,72.5,58.8,85.0,93.8,76.4,78.5,0.785,High,True
592,3,0,4,1,0,0,1,0,4,1,2,0,4,0,4,2,2,1,3,4,8,True,True,True,False,True,False,11.9,14.8,Weak,48.8,81.2,52.5,67.5,61.6,71.0,0.71,High,True
593,0,4,4,4,0,0,2,4,0,3,3,1,4,4,3,1,0,1,0,0,9,True,True,False,False,False,False,51.3,95.5,Strong,0.0,43.8,40.0,21.2,25.2,16.9,0.169,Low,True
594,2,1,0,0,4,0,4,0,0,0,1,3,0,0,0,4,4,0,4,4,11,False,True,True,False,True,False,14.2,13.7,Weak,83.8,80.0,62.5,100.0,80.8,83.0,0.83,High,True
595,3,0,0,3,4,0,3,0,0,2,1,4,4,0,1,3,3,1,2,4,5,True,True,True,False,False,False,29.8,49.7,Moderate,78.8,67.5,91.2,73.8,78.1,67.0,0.67,Moderate,True
596,3,2,4,1,0,0,2,0,4,2,2,4,4,0,0,1,2,2,2,0,11,False,True,False,False,False,True,36.2,55.3,Moderate,41.2,82.5,87.5,36.2,62.1,55.1,0.551,Moderate,True
597,3,3,4,2,4,0,3,4,0,1,2,3,4,0,3,3,4,2,3,4,10,False,True,True,True,False,False,60.9,100.0,Strong,47.5,56.2,73.8,78.8,62.5,37.5,0.375,Low,True
598,0,1,4,1,0,4,2,4,0,3,3,0,0,4,4,2,2,4,3,0,4,False,True,True,False,False,False,20.7,29.5,Weak,26.2,13.8,6.2,37.5,20.4,40.4,0.404,Moderate,True
599,1,2,4,2,4,4,3,4,4,1,1,3,4,0,1,3,2,2,2,4,14,False,True,True,False,False,False,72.4,100.0,Strong,38.8,46.2,85.0,63.8,57.2,34.3,0.343,Low,True
600,4,0,0,1,4,0,4,0,4,2,2,4,4,0,2,3,4,0,4,4,9,False,True,False,False,True,False,10.6,2.7,Weak,95.0,92.5,82.5,93.8,91.0,93.5,0.935,High,True
601,0,4,0,2,4,4,1,4,4,2,1,2,4,0,1,2,3,2,2,0,4,True,True,False,False,False,True,16.0,11.7,Weak,50.0,32.5,78.8,47.5,52.3,66.7,0.667,Moderate,True
602,3,2,4,3,0,4,2,0,0,3,0,4,0,0,1,3,1,3,2,0,9,True,True,True,True,False,True,41.3,78.8,Strong,31.2,28.8,72.5,38.8,42.4,33.9,0.339,Low,True
603,2,3,0,1,0,4,1,4,0,3,1,1,4,4,3,0,1,2,1,0,9,False,True,False,False,False,False,42.3,75.5,Strong,56.2,8.8,52.5,20.0,36.2,31.5,0.315,Low,True
604,3,3,0,1,4,0,3,0,4,2,0,4,4,0,1,2,0,1,1,4,12,True,True,False,False,False,True,47.9,79.8,Strong,77.5,87.5,97.5,47.5,79.0,55.5,0.555,Moderate,True
605,3,1,4,0,4,0,1,0,4,1,2,2,4,4,2,3,3,1,3,0,6,False,True,True,False,True,False,7.8,0.0,Weak,65.0,81.2,55.0,63.8,66.3,79.8,0.798,High,True
606,4,1,4,1,0,4,3,0,4,1,2,3,0,4,2,3,4,2,3,0,4,True,True,True,True,True,False,6.6,0.0,Weak,51.2,61.2,36.2,63.8,52.5,71.5,0.715,High,True
607,2,2,4,3,0,4,1,0,0,2,1,2,4,4,0,2,1,2,1,4,14,False,True,False,True,False,False,82.0,100.0,Strong,25.0,27.5,66.2,47.5,40.4,24.2,0.242,Low,True
608,1,3,0,3,0,4,2,4,0,3,2,0,0,4,4,1,1,3,1,0,11,True,True,True,True,False,False,72.1,100.0,Strong,40.0,13.8,12.5,21.2,22.8,13.7,0.137,Low,True
609,2,1,0,0,0,0,4,0,4,1,3,2,0,0,2,2,3,3,3,0,4,False,True,False,False,True,False,4.7,0.0,Weak,68.8,96.2,38.8,47.5,63.9,78.3,0.783,High,True
610,2,0,4,1,0,4,1,4,0,2,4,1,0,4,3,3,0,1,2,4,9,True,True,True,False,False,False,53.6,100.0,Strong,42.5,12.5,8.8,58.8,29.8,17.9,0.179,Low,True
611,3,2,4,1,4,0,4,4,4,1,1,3,4,0,0,0,3,1,4,4,9,False,True,False,False,False,False,42.3,75.5,Strong,56.2,81.2,87.5,65.0,72.1,53.1,0.531,Moderate,True
612,1,1,0,3,0,0,1,4,0,3,3,3,0,0,3,3,1,1,2,4,10,True,True,True,True,False,False,65.5,100.0,Strong,47.5,38.8,42.5,63.8,47.3,28.4,0.284,Low,True
613,4,3,0,0,4,4,2,0,4,3,0,3,0,4,2,3,2,1,4,0,5,True,True,True,False,False,False,29.8,49.7,Moderate,88.8,48.8,48.8,63.8,63.8,58.4,0.584,Moderate,True
614,0,2,4,2,4,0,4,0,4,0,3,0,4,4,3,2,4,2,3,4,8,False,True,True,False,True,True,7.2,0.0,Weak,32.5,100.0,33.8,72.5,57.7,74.6,0.746,High,True
615,4,1,4,1,0,0,2,0,0,1,2,2,4,0,4,3,3,1,3,0,7,True,True,False,False,False,False,39.9,61.5,Moderate,51.2,66.2,65.0,63.8,60.9,51.9,0.519,Moderate,True
616,4,0,0,1,4,0,4,0,4,1,1,2,4,0,1,4,1,3,2,4,9,False,True,True,False,True,False,11.6,9.3,Weak,95.0,96.2,78.8,60.0,84.2,86.8,0.868,High,True
617,2,1,0,2,0,4,2,0,4,3,2,1,4,4,2,2,2,1,2,4,11,False,True,True,True,True,False,16.7,22.8,Weak,58.8,48.8,48.8,62.5,54.5,63.6,0.636,Moderate,True
618,0,1,0,2,0,4,0,0,0,3,2,2,4,4,2,0,1,4,2,4,4,False,True,True,True,False,False,24.3,40.5,Moderate,46.2,18.8,55.0,30.0,38.3,46.8,0.468,Moderate,True
619,2,3,4,2,4,0,3,0,4,1,0,4,4,0,1,1,2,2,1,0,10,False,True,True,False,False,False,51.7,96.2,Strong,41.2,91.2,97.5,31.2,65.8,41.0,0.41,Moderate,True
620,0,4,4,2,0,4,1,0,4,1,3,2,4,4,3,0,1,4,0,4,10,False,True,False,False,False,False,47.0,83.3,Strong,10.0,51.2,46.2,20.0,31.4,25.5,0.255,Low,True
621,1,3,4,3,0,0,3,0,4,0,4,2,0,4,2,1,1,3,2,0,11,True,True,True,False,False,False,65.5,100.0,Strong,15.0,95.0,17.5,26.2,37.9,22.7,0.227,Low,True
622,2,2,4,2,0,4,2,4,4,2,3,2,0,0,2,2,3,1,3,4,8,False,True,False,False,False,False,37.6,67.7,Moderate,30.0,37.5,38.8,72.5,42.6,38.5,0.385,Low,True
623,3,1,4,1,0,0,3,0,0,0,3,2,0,4,3,4,3,1,3,4,11,True,True,False,False,True,False,15.7,16.2,Weak,45.0,75.0,21.2,85.0,54.6,66.3,0.663,Moderate,True
624,3,1,0,2,0,4,3,4,4,1,1,1,4,0,2,3,4,1,3,4,12,False,True,False,False,False,False,56.4,99.0,Strong,65.0,46.2,70.0,83.8,65.3,39.6,0.396,Low,True
625,4,3,0,3,4,0,1,4,0,2,2,2,4,4,1,1,1,2,2,0,9,False,True,False,False,False,False,42.3,75.5,Strong,73.8,42.5,57.5,31.2,53.4,41.8,0.418,Moderate,True
626,2,1,4,1,4,0,3,0,4,0,2,3,0,4,2,4,3,1,3,4,8,True,True,True,True,True,False,13.1,21.8,Weak,53.8,95.0,36.2,85.0,65.9,70.8,0.708,High,True
627,4,3,0,2,4,4,4,4,4,2,2,3,4,0,2,3,4,1,3,4,11,False,True,False,True,False,False,64.4,100.0,Strong,78.8,47.5,76.2,83.8,71.3,42.8,0.428,Moderate,True
628,0,4,0,3,0,4,1,4,4,2,2,3,0,0,2,2,0,1,1,4,13,False,True,False,False,False,False,61.1,100.0,Strong,30.0,32.5,51.2,47.5,39.4,23.6,0.236,Low,True
629,3,0,0,2,4,4,2,4,0,2,2,2,0,0,1,3,4,0,3,0,7,False,True,False,False,False,True,23.0,18.3,Weak,83.8,17.5,47.5,73.8,56.1,66.3,0.663,Moderate,True
630,4,0,0,0,4,4,3,0,4,1,2,1,4,4,1,4,3,0,4,4,4,True,True,False,False,False,False,22.8,33.0,Weak,100.0,61.2,51.2,95.0,77.1,73.1,0.731,High,True
631,1,3,0,4,0,4,0,4,4,3,3,2,0,4,3,2,3,3,2,4,12,True,True,True,False,False,True,50.0,88.3,Strong,35.0,23.8,21.2,57.5,33.2,24.6,0.246,Low,True
632,1,2,0,2,4,0,1,4,0,4,4,0,0,4,3,0,1,4,0,0,6,True,True,True,True,False,True,27.5,40.8,Moderate,63.8,35.0,2.5,5.0,29.5,41.4,0.414,Moderate,True
633,4,0,0,0,4,0,3,0,4,1,3,2,4,4,2,4,3,1,4,4,4,True,True,True,False,False,False,23.8,39.7,Weak,100.0,91.2,48.8,90.0,83.0,73.9,0.739,High,True
634,2,3,0,2,0,0,3,0,4,1,1,2,4,0,1,3,2,2,2,4,7,False,True,False,False,False,False,32.9,44.8,Moderate,51.2,91.2,78.8,63.8,70.6,64.4,0.644,Moderate,True
635,3,1,0,1,0,4,3,0,4,0,2,2,0,0,2,2,4,1,3,4,9,False,True,False,False,True,False,10.6,2.7,Weak,70.0,65.0,45.0,77.5,64.0,77.3,0.773,High,True
636,2,1,0,1,4,4,1,4,4,3,3,2,0,4,1,3,2,2,2,4,11,False,True,True,True,False,False,67.0,100.0,Strong,78.8,28.8,26.2,63.8,50.1,30.1,0.301,Low,True
637,3,1,0,3,4,4,3,0,4,3,2,2,4,4,1,1,3,1,0,0,9,False,True,True,True,True,False,13.7,17.8,Weak,75.0,53.8,57.5,36.2,57.6,67.4,0.674,Moderate,True
638,4,0,0,0,4,0,3,0,4,1,3,2,4,0,0,2,3,1,2,4,6,False,True,True,False,True,False,7.8,0.0,Weak,100.0,91.2,68.8,67.5,83.5,90.1,0.901,High,True
639,0,4,4,4,0,0,1,0,4,2,3,3,0,4,3,1,1,3,0,0,12,True,True,True,False,False,True,50.0,88.3,Strong,0.0,77.5,27.5,16.2,29.5,22.4,0.224,Low,True
640,2,1,0,4,0,0,2,4,4,1,2,1,0,4,2,3,3,3,2,4,10,True,True,True,False,False,False,59.5,100.0,Strong,48.8,71.2,23.8,63.8,51.1,30.7,0.307,Low,True
641,4,1,4,1,4,0,3,0,4,0,2,4,0,0,0,3,4,1,3,4,6,False,True,True,True,False,False,36.5,60.8,Moderate,66.2,95.0,62.5,83.8,76.0,61.3,0.613,Moderate,True
642,3,2,4,2,0,0,1,0,0,3,4,1,0,4,4,2,2,4,2,4,10,False,True,False,True,True,False,14.6,14.3,Weak,36.2,53.8,6.2,47.5,35.4,55.5,0.555,Moderate,True
643,2,3,4,3,0,0,0,0,0,4,4,0,0,4,4,1,0,4,0,0,7,True,True,True,False,False,False,41.7,69.5,Moderate,21.2,45.0,0.0,6.2,18.9,23.5,0.235,Low,True
644,3,1,0,0,4,0,3,0,4,0,3,0,4,4,3,1,3,1,1,0,5,False,True,False,False,False,False,23.5,29.2,Weak,90.0,95.0,33.8,41.2,67.4,68.8,0.688,Moderate,True
645,2,4,4,1,4,0,2,0,4,0,0,4,4,0,1,1,2,3,1,0,7,True,True,False,False,False,False,39.9,61.5,Moderate,42.5,90.0,97.5,26.2,64.9,54.3,0.543,Moderate,True
646,3,3,0,4,4,0,4,0,4,0,1,4,4,0,3,2,1,1,1,4,12,False,True,True,True,False,False,73.0,100.0,Strong,62.5,100.0,86.2,52.5,75.8,45.5,0.455,Moderate,True
647,3,1,0,1,0,0,4,4,0,2,4,1,0,4,4,2,2,1,2,0,4,True,True,True,False,False,True,16.7,17.8,Weak,70.0,57.5,6.2,47.5,46.4,60.7,0.607,Moderate,True
648,3,1,0,0,4,0,4,0,4,0,1,3,4,0,1,4,4,0,4,4,6,False,True,True,False,False,False,31.0,46.7,Moderate,90.0,100.0,85.0,100.0,93.2,77.2,0.772,High,True
649,3,1,0,1,4,0,0,0,4,0,1,3,4,0,0,0,1,2,2,0,5,False,True,False,True,False,True,20.5,19.2,Weak,85.0,80.0,87.5,25.0,72.4,75.8,0.758,High,True
650,3,1,0,1,4,0,2,0,0,3,4,4,0,4,2,2,3,3,1,4,6,False,True,False,True,True,False,8.8,0.0,Weak,85.0,58.8,30.0,52.5,58.2,74.9,0.749,High,True
